,permit_number,s_name,s_address,city,z_code,p_fee,c_number,contractor,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,latitude,longitude,neighborhood
165,PAA140129,LIBERMAN HALL,600 5TH AVE,PITTSBURGH,15219.0,650,2913,320,VAT/MASTIC AND FITTINGS THROUGH OUT 4TH FLOORS. TARPAPER/UNDERLAYMENT IN 4TH FLOOR REST ROOM,6180,t,2014-04-08,2014-07-08,2,t,f,2014-07-08,,40.4387522010475,-79.9942953832131,Central Business District
169,PAA140133,CARNEGIE MELLON UNIVERSITY - RESIDENTIAL BUILDING,5216 FORBES AVE.,PITTSBURGH,15217.0,350,09805,345,FLOOR TILE/MASTIC IN BASEMENT APARTMENT,440,t,2014-04-11,2014-05-30,2,t,f,2014-05-30,,40.4422364126824,-79.9375526278448,Squirrel Hill North
170,PAA140134,SAINT MARTIN SCHOOL BUILDING,1030 LOGUE ST,PITTSBURGH,15220.0,650,09475,360,FLOOR TILE/MASTIC IN GYMNASIUM AND BACK HALLWAY,6100,f,2014-04-28,2015-04-28,2,t,f,2015-04-28,,40.4439999723079,-80.0511773965972,Crafton Heights
175,PAA140138,UNIVERSITY OF PITTSBURGH - WILLIAM PITT UNION,3959 FORBES AVE,PITTSBURGH,15213.0,350,2971,341,FLOOR TILE/MASTIC ON 3RD FLOOR AND PIPE INSULATION ON 2ND FLOOR,590,t,2014-04-15,2014-12-31,2,f,f,2014-12-31,,40.4431823767298,-79.9535856548148,North Oakland
179,PAA140142,UNITED STEEL WORKERS BUILDING,60 BOULEVARD OF THE ALLIES,PITTSBURGH,15222.0,300,43991,308,"FIBERGLASS BATT INSULATION IN BASEMENT ROOMS 06,12,15,19,20,25,26,27,28 AND 30",1700,t,2014-04-03,2014-12-31,2,t,f,2014-12-31,,40.4395104514807,-80.0055342329602,Central Business District
180,PAA140143,UNIVERSITY OF PITTSBURGH - CHEVRON SCIENCE CENTER,219 PARKMAN AVE,PITTSBURGH,15213.0,650,2976,341,"TRANSITE COUNTER TOPS,FLOOR TILE/MASTIC AND TRANSITE WINDOW SILLS/GLAZING IN 1ST FLOOR CHEMISTRY LAB",5720,t,2014-05-05,2014-12-31,2,f,f,2014-12-31,,40.4459172827447,-79.9576925149936,North Oakland
182,PAA140145,UNIVERSITY OF PITTSBURGH - CLAPP HALL,4249 5TH AVE,PITTSBURGH,15213.0,650,2969,341,"FLOOR TILE/MASTIC,PIPE INSULATION,TRANSITE DUCT,WINDOW GLAZE,COUNTER TOPS,FUME HOODS,FIRE DOORS AND ELEVATOR DOORD/BRAKE SHOES",2257,t,2014-04-07,2015-04-07,2,t,f,2015-04-07,,40.4461320569158,-79.9529745868738,North Oakland
184,PAA140147,ALLEGHENY COUNTY (DPW),542 FORBES AVE,PITTSBURGH,15219.0,650,2918,320,O&M PLAN,0,t,2014-04-14,2014-12-31,2,t,f,2014-12-31,,40.4377527428062,-79.9958806222119,Central Business District
190,PAA140153,CHEVRON SCIENCE CENTER,219 PARKMAN AVE.,PITTSBURGH,15213.0,650,3511,316,"VAT/MASTIC,FUME HOOD,COUNTER TOPS AND WINDOW SILL ON 13TH FLOOR",2635,t,2014-04-18,2015-04-18,2,t,f,2015-04-18,,40.4459172827447,-79.9576925149936,North Oakland
193,PAA140156,OLIVER BUILDING,535 SMITHFIELD STREET,PITTSBURGH,15222.0,150,09810,345,PIPE INSULATION ON 26TH FLOOR MECHANICAL SPACE,510,t,2014-04-09,2014-06-30,2,t,f,2014-06-30,,40.441402452878,-79.9980334031628,Central Business District
194,PAA140157,ALLDERDICE HIGH SCHOOL,2409 SHADY AVE.,PITTSBURGH,15217.0,650,106787,303,"FLOOR TILE/MASTIC,BLACK LAB TOPS,PIPE INSULATION/FITTINGS IN ROOMS 471 ,474 AND 478",2487,t,2014-04-18,2014-08-31,2,f,f,2014-08-31,,40.4294238165713,-79.9193733127011,Squirrel Hill South
195,PAA140158,,6529-6533 ROWAN ST,PITTSBURGH,15206.0,150,6753,331,FLOOR TILE IN 6529 LIVING ROOM,240,f,2014-02-28,2014-05-05,2,t,f,2015-05-05,,40.4660436708043,-79.9057260996653,Lincoln-Lemington-Belmar
196,PAA140159,,515 LARIMER AVE.,PITTSBURGH,15206.0,650,6752,331,"FLOOR TILE ON 1ST FLOOR FRONT ROOM,PLASTER THROUGHOUT AND ROOFING",7300,f,2014-04-28,2014-05-31,2,t,f,2014-05-31,,40.4654722655294,-79.9139962093097,Larimer
197,PAA140161,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVE.,PITTSBURGH,15212.0,350,404807,357,"VAT/MASTIC IN STAIRWELL 24 - SOUTH TOWER LEVELS 01,1,2,3",480,t,2014-04-28,2014-06-30,2,t,f,2014-06-30,,40.457069446526,-80.0036975361617,Central Northside
198,PAA140162,,1600 BROADWAY AVE.,PITTSBURGH,15216.0,350,12979,310,ROOF FLASHING,650,f,2014-04-24,2014-05-23,2,t,f,2014-05-23,,40.410548172001,-80.0246866221548,Beechview
203,PAA140167,GIANT EAGLE - LAWRENCEVILLE,4743  PLUMMER ST,PITTSBURGH,15201.0,650,404805,357,VCT AND MASTIC THROUGHOUT BUILDING,20000,t,2014-04-23,2014-05-31,2,t,f,2014-05-31,,40.4755436212288,-79.958509747657,Central Lawrenceville
204,PAA140168,DUQUESNE UNIVERSITY - MELLON HALL,1001 BLUFF ST,PITTSBURGH,15219.0,650,010591,321,"VAT,TRANSITE FUME HOODS,MASTIC AND PIPING IN ROOM 304",6400,t,2014-05-06,2014-08-30,2,f,f,2014-08-30,,40.435540385728,-79.9919072137966,Bluff
206,PAA140170,CARNEGIE MELLON UNIVERSITY - MELLON INSTIYUYE,4400 FIFTH AVE,PITTSBURGH,15213.0,650,09825,345,FLOOR TILE/MASTIC AND TRANSITE PANELS ON 5TH FLOOR GUO LABORATORY,2430,t,2014-05-06,2014-08-31,2,t,f,2014-08-31,,40.4461195669321,-79.9510604617804,North Oakland
208,PAA140172,WAREHOUSE,5210 LIBERTY AVE.,PITTSBURGH,15222.0,350,3522,316,FLOOR TILE ON 2ND FLOOR AND WINDOW CAULKING,575,f,2014-05-01,2014-11-30,2,t,f,2014-11-30,,40.4574750800107,-79.9412333292809,Bloomfield
209,PAA140173,AUTO PLACE,4627 BAUM BOULEVARD,PITTSBURGH,15213.0,650,3520,316,ROOFING,1150,f,2014-04-30,2014-07-31,2,t,f,2014-07-31,,40.4542686377758,-79.9524629259735,North Oakland
210,PAA140174,BRAKE DRUM BUILDING,3527 SMALLMAN STREET,PITTSBURGH,15201.0,650,404777,357,TRANSITE ROOF SHEETING AND GALBESTOS ROOF SHEETING,18680,f,2014-04-24,2014-12-31,2,t,f,2014-06-24,,40.4652582432362,-79.9673174911229,Lower Lawrenceville
211,PAA140175,ONE PNC PLAZA,249 5TH AVE,PITTSBURGH,15222.0,350,3524,316,FIREPROOFING ON 15TH FLOOR - ELEVATOR CORRIDOR AND RESTROOMS,800,t,2014-05-07,2015-05-07,2,t,f,2015-05-07,,40.4412085391936,-80.0005561215261,Central Business District
212,PAA140176,UPMC - PRESBYTERIAN HOSPITAL,200 LOTHROP ST,PITTSBURGH,15213.0,650,3603,364,FLOOR TILE/MASTIC IN F-WING STAIRWELL,1500,t,2014-05-12,2014-06-30,2,t,f,2014-06-30,,40.4422470230786,-79.9609286975283,West Oakland
213,PAA140177,DUQUESNE UNIVERSITY - ANN'S HALL,1325 VICKROY ST,PITTSBURGH,15219.0,650,4275,317,FIREPROOFING AND PIPE FITTINGS ON 4TH FLOORS,1115,t,2014-05-12,2014-06-30,2,t,f,2014-06-30,,40.4362412189615,-79.9878427552109,Bluff
216,PAA140180,DUQUESNE TOWERS,1345 VICKROY ST,PITTSBURGH,15219.0,650,2958,320,"FLOOR TILE/MASTIC ON 9TH,10TH AND 11TH FLOORS",33765,f,2014-05-12,2014-08-30,2,f,f,2014-08-30,,40.4355131564244,-79.9886982782054,Bluff
218,PAA140182,TWO ALLEGHENY CENTER,2 ALLEGHENY CENTER MALL,PITTSBURGH,15212.0,650,10858,412,FIREPROOFING ON 2ND FLOOR,2000,t,2014-05-12,2014-12-30,2,t,f,2014-12-30,,40.4517164183603,-80.0039753637665,Allegheny Center
222,PAA140187,,2457 UNDERWOOD DRIVE,PITTSBURGH,15227.0,350,010595,321,"ROOFING,VAT ON 1ST FLOOR AND TRANSITE IN BASEMENT",868,f,2014-05-08,2014-08-30,2,f,f,2014-08-30,,40.383294328288,-79.9954078132423,Overbrook
223,PAA140188,,669 MIFFLIN RD,PITTSBURGH,15207.0,150,2745,402,"CHIMNEY CAULKING,PIPE INSULATION IN CRAWSPACE AND WOODEN R&R SAFT IN BEDROOM",280,f,2014-05-14,2014-07-14,2,t,f,2014-07-14,,40.3818696629899,-79.9279095647751,New Homestead
224,PAA140190,UNITED STEEL WORKERS BUILDING - PAINT SHOP,60 BOULEVARD OF THE ALLIES,PITTSBURGH,15222.0,150,44078,308,FLOOR TILE/MASTIC IN BASEMENT - PAINT SHOP,100,t,2014-05-01,2014-05-09,2,t,f,2014-05-09,,40.4395104514807,-80.0055342329602,Central Business District
226,PAA140189,,673 MIFFLIN RD,PITTSBURGH,15207.0,350,2746,402,"RED SHEETING IN KITCH/PANTRY,WINDOW GLAZE ON 2ND/3RD FLOORS,FLOOR TILE IN 2ND FLOOR BATHROOM,SHEETING IN 3RD FLOOR BEDROOM AND CHIMNEY TAR",670,f,2014-05-14,2014-07-14,2,t,f,2014-07-14,,40.3817040171234,-79.9276801592245,New Homestead
227,PAA140191,,5703 HOBART STREET,PITTSBURGH,15217.0,350,09603,360,PIPE INSULATION ON GROUND FLOOR',800,t,2014-05-13,2015-05-13,2,t,f,2015-05-13,,40.4331222128266,-79.9244132566592,Squirrel Hill South
228,PAA140192,CHURCH OF THE ASCENSION,4729 ELLSWORTH AVE.,PITTSBURGH,15213.0,150,09843,345,FLOOR TILE/MASTIC ON 1ST FLOOR VESTIBULE AND HALLWAY,280,t,2014-05-19,2014-05-30,2,t,f,2014-05-30,,40.4491101078061,-79.9468242015151,Shadyside
229,PAA140193,ELKS LODGE,5800 BUTTERMILK HOLLOW ROAD,PITTSBURGH,15207.0,650,1737,436,"BLACK MASTIC ON 1ST FLOOR,FIREPROOFING IN BOILER ROOM AND WINDOW CAULKING",2680,f,2014-05-07,2014-05-18,2,t,f,2014-05-18,,40.3648261116618,-79.9090978413643,Lincoln Place
230,PAA140194,LIBERMAN HALL LIFE SAFETY,600 5TH AVE,PITTSBURGH,15219.0,150,2962,320,"FIREPROOFING IN POBBY G100M/OT LAB AND FLOOR TILE/MASTIC ON 1ST FLOOR STAIR TREADS,LANDINGS,LOBBY G100 VESTIBULE 199N,100M,100L",1490,t,2014-05-21,2014-08-31,2,t,f,2014-06-30,,40.4387522010475,-79.9942953832131,Central Business District
231,PAA140195,BLIND AND VISION REHABILITAYION SERVICES PO PITTSBURGH,1816 LOCUST STREET,PITTSBURGH,15219.0,650,3531,316,"GASKETS IN BOILER ROOM,VAT/MASTIC ON 1ST,2ND AND 3RD FLOORS,PIPE ON 1ST FLOOR AND WALL COATING ON ELEVATOR ROOMS/ROOF",1940,t,2014-05-16,2015-04-30,2,f,f,2015-04-30,,40.4364286197119,-79.9806164660764,Bluff
233,PAA140197,UPMC SCAIFE HALL,3550 TERRACE ST,PITTSBURGH,15261.0,650,3607,364,"FLOOR TILE/MASTIC,PIPE INSULATION AND TRANSITE PIPE ON 7TH FLOOR SOUTHEAST WING",1390,t,2014-05-20,2014-11-30,2,t,f,2014-07-30,,40.4425805203367,-79.9617920984077,West Oakland
234,PAA140198,UNIVERSITY OF PITTSBURGH - AMOS HALL,3990 5TH AVE,PITTSBURGH,15213.0,350,2981,341,FLOOR TILE/MASTIC AND FITTINGS ON GROUND FLOOR,927,f,2014-05-21,2014-12-31,2,t,f,2014-12-31,,40.4425538442905,-79.9569491774135,North Oakland
235,PAA140199,DUQUESNE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE,PITTSBURGH,15219.0,650,010622,321,"VAT ON 5TH FLOOR CORRIDOR AND ROOMS 502/303,PIPING IN MEN/WOMEN ROOMA ON 5TH FLOOR AND MASTIC IN WOMENS POWDER ROOM ON 5TH FLOOR.",3400,t,2014-05-22,2014-08-30,2,t,f,2014-08-30,,40.437826212702,-79.9936526271794,Bluff
240,PAA140204,THE UNITED PRESBYTERIAN CHURCH OF MT. WASHINGTON,213 BAILEY AVE.,PITTSBURGH,15211.0,650,09850,345,FLOOR TILE IN BASEMENT,4586,t,2014-05-27,2014-06-30,2,t,f,2014-06-30,,40.4272827322727,-80.0026760191721,Mount Washington
244,PAA140208,CITY COUNTY BUILDING,414 GRANT STREET,PITTSBURGH,15219.0,150,09697,360,FLOOR TILE/MASTIC IN ROOMS 518 AND 523,540,t,2014-05-19,2015-01-18,2,t,f,2015-01-18,,40.4381146583578,-79.9968595061029,Central Business District
247,PAA140234,DUQUESNE UNIVERSITY - ST. ANN'S HALL,1325 VICKROY ST,PITTSBURGH,15219.0,150,4302,317,FIREPROOFING IN 3RD FLOOR WOMEN'S ROOM,100,t,2014-06-03,2014-06-30,1,t,f,2014-06-30,,40.4362412189615,-79.9878427552109,Bluff
248,PAA140210,UNIVERSITY OF PITTSBURGH - DAVID LAWRENCE HALL,3942 FORBES AVE.,PITTSBURGH,15213.0,650,41026,301,"FLOOR TILE/MASTIC ON 1ST,2ND FLOORS,PLASTER CEILING IN AUDITORIUM ROOMS 120,121,114,117 AND PIPE INSULATION AND FITTINGS ABOVE CEILING ON 1ST AND 2ND FLOORS",20668,f,2014-05-19,2015-05-19,2,t,f,2015-05-19,,40.4424361153824,-79.9552429581966,Central Oakland
251,PAA140213,BISHOP CANEVIN CATHOLIC HIGH SCHOOL,2700 MORANGE ROAD,PITTSBURGH,15205.0,650,44109,308,ROOF FLASHING,1120,t,2014-06-09,2014-08-30,2,f,f,2014-08-30,,40.4231513699913,-80.0709767233165,East Carnegie
252,PAA140214,LINDEN K-5,125 LINDEN AVE.,PITTSBURGH,15208.0,650,106904,303,"FLOOR TILE/MASTIC IN ROOMS 103A,7 AND CORRIDOR AND PIPE WRAPIN CRAW SPACE",1022,t,2014-05-31,2014-08-27,2,t,f,2014-08-27,,40.4535846011359,-79.909845333625,Point Breeze North
255,PAA140217,WHITTER K-5,150 MERIDAN STREET,PITTSBURGH,15211.0,350,106903,303,"PIPE AND FITTINGS IN CORRIDOR100,DUCT INSULATION IN CORRIDOR 100,WINDOW GLAZE IN ROOMS 116 AND 206 AND CHALK BOARD MASTIC IN ROOMS 206,116",464,t,2014-05-30,2014-08-30,2,t,f,2014-08-30,,40.4358601685656,-80.0189587517457,Duquesne Heights
261,PAA140223,UNITED STATES POST OFFICE P&DC,1001 CALIFORNIA AVE.,PITTSBURGH,15212.0,650,09863,345,FLOOR TILE/MASTIC IN BUSINESS MAILING CENTER AREA,2485,t,2014-06-09,2014-12-31,2,f,f,2014-12-31,,40.4586960481781,-80.0202579288176,California-Kirkbride
263,PAA140225,WINCHESTER THURSTON SCHOOL,555 MOREWOOD AVE.,PITTSBURGH,15213.0,650,3547,316,"FLOOR TILE/MASTIC IN ROOMS 122 AND OLD STAIR LANDING,GROUND FLOOR HALL,ROOMS G14A/G14B,BOILER INSULATION ANS FITTINGS IN BOILER ROOM",2375,t,2014-06-09,2014-12-31,2,f,f,2014-12-31,,40.451500481736,-79.9424711452801,Shadyside
266,PAA140228,DUQUESNE UNIVERSITY - ASSUMPTION HALL,1347 BLUFF ST,PITTSBURGH,15219.0,650,010659,321,VAT/MASTIC ON 1ST FLOOR AND 10 ROOMS,16000,t,2014-06-10,2014-08-30,1,t,f,2014-08-30,,40.4353016299019,-79.9870179892106,Bluff
267,PAA140229,DUQUESNE UNIVERSITY - MELLON HALL,1001 BLUFF ST,PITTSBURGH,15219.0,150,010660,321,"VAT/MASTIC IN ROOMS 204,207,206, TRANSITE IN ROOM 404 AND SPRAY-ON IN ROOM207",1840,t,2014-05-29,2014-08-31,1,t,f,2014-08-31,,40.435540385728,-79.9919072137966,Bluff
268,PAA140230,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE.,PITTSBURGH,15224.0,650,44145,308,"FLOOR TILE/MASTIC ON 5TH FLOOR EAST,ELEVATOR LOBBY/LOUNGE AND 6TH FLOOR EAST-POST PARTUM",10000,t,2014-06-11,2014-12-31,1,f,f,2014-12-31,,40.4621317678598,-79.9462630434165,Bloomfield
270,PAA140232,,2500 SMALLMAN ATREET,PITTSBURGH,15222.0,650,09758,360,MASTIC ON 1ST FLOOR BACK WALL AND CEILING,4050,t,2014-06-13,2015-06-13,2,t,f,2015-06-13,,40.4546378864411,-79.9806524378083,Strip District
272,PAA140236,UPMC SCAIFE HALL,3550 TERRACE ST,PITTSBURGH,15261.0,150,3618,364,FLOOR TILE/MASTIC ON 7TH FLOOR SOUTHWEST WING,2500,t,2014-06-09,2014-08-30,1,t,f,2014-08-30,,40.4425805203367,-79.9617920984077,West Oakland
273,PAA140237,ARSENAL,220 40TH ST,PITTSBURGH,15201.0,650,106945,303,FLOOR TILE/MASTIC AND PIPE INSULATION,12982,t,2014-06-13,2014-08-26,1,f,f,2014-08-26,,40.4681053397678,-79.961862087565,Lower Lawrenceville
274,PAA140238,CARNEGIE MELLON UNIVERSITY - BAKER HALL,5000 FORBES AVE.,PITTSBURGH,15213.0,650,09876,345,"FLOOR TILE/MASTIC IN ROOMS 235A,235B,237B AND 255A",2180,t,2014-06-17,2014-09-30,1,t,f,2014-07-30,,40.4442129846549,-79.94339909741,Squirrel Hill North
275,PAA140239,CARNEGIE MELLON UNIVERSITY - MUDGE HOUSE,1060 MOREWOOD AVE.,PITTSBURGH,15213.0,650,5169,340,VAT ON 2ND AND 3RD FLOORS HALLS,12000,t,2014-06-12,2014-12-31,2,t,f,2014-12-31,,40.4458441365481,-79.9428165016748,Squirrel Hill North
276,PAA140240,LOFTS OF MT. WASHINGTON,200 COWAN STREET,PITTSBURGH,15211.0,350,3431/3450,343,PIPE INSULATION CONTAMINATION ABOVE CEILING IN POOL LOCKER ROOM,420,f,2014-06-05,2015-05-30,2,t,f,2015-05-30,,40.4280244002818,-80.0101541361571,Mount Washington
278,PAA140242,ST. CYRIL OF ALEXANDRIA CHURCH,3854 BRIGHTON ROAD,PITTSBURGH,15212.0,150,13197,310,"BREECHING INSULATION,FITTINGS AND BOILER ROPING IN BOILER ROOM",250,t,2014-06-16,2014-07-11,2,t,f,2014-07-11,,40.486076386919,-80.0363039165019,Brighton Heights
280,PAA140244,CARNEGIE MELLON UNIVERSITY - HUNT LIBRARY,4909 FREW ST,PITTSBURGH,15213.0,650,09878,345,"FLOOR TILE  IN BASEMENT, 2ND FLOOR VIDEO ROOM,OFFICE AND ID OFFICE",5549,t,2014-06-19,2014-08-31,2,t,f,2014-08-31,,40.4410894699547,-79.9438093055588,Squirrel Hill North
283,PAA140247,LIEBERMAN HALL,600 5TH AVE,PITTSBURGH,15219.0,150,3016,320,FLOOR TILE/MASTIC AND LEVELING COMPOUND IN VENDING MACHINE AREA,370,t,2014-06-09,2014-07-08,2,t,f,2014-07-08,,40.4387522010475,-79.9942953832131,Central Business District
284,PAA140248,DUQUESNE TOWERS,1345 VICKROY ST,PITTSBURGH,15219.0,150,3017,320,FLOOR TILE/MASTIC IN ROOMS 326 AND 426,500,t,2014-06-10,2014-06-30,2,t,f,2014-06-30,,40.4355131564244,-79.9886982782054,Bluff
288,PAA140252,PITTSBURGH KING PRE K - 8,50 MONTGOMERY PLACE,PITTSBURGH,15212.0,650,4030,430,"SPRAY ON FIREPROOFING ONSOUTH AND NORTH PORCH OVERHANGS AND SOUTH EAST AND NORTH EAST,NORTH WEST AND SOUTH WEST PORCH OVERHANGS",17200,t,2014-06-17,2015-06-05,2,t,f,2015-06-05,,40.4548112586575,-80.0049643611736,Allegheny Center
290,PAA140254,VERIZON OAKLAND,530 N. NEVILLE STREET,PITTSBURGH,15213.0,350,4313,317,FLOOR TILE IN BASEMENT,350,t,2014-06-30,2014-07-18,2,t,f,2014-07-18,,40.4496242197811,-79.9486349540124,North Oakland
292,PAA140256,UNIVERSITY OF PITTSBURGH - CHEVRON SCIENCS CENTER,219 PARKMAN AVE,PITTSBURGH,15213.0,150,2987,341,FLOOR TILE/MASTIC AND TRANSITE WINDOW SILLS IN 1ST FLOOR CHEMISTRY LAB,1820,t,2014-06-16,2014-12-31,2,t,f,2014-12-31,,40.4459172827447,-79.9576925149936,North Oakland
293,PAA140257,UPMC,200 LOTHROP STREET,PITTSBURGH,15213.0,650,4322,317,O&M PLAN FOR VARIOUS BUILDING,0,t,2014-06-27,2014-12-31,2,f,f,2014-12-31,,40.4422470230786,-79.9609286975283,West Oakland
294,PAA140258,UPMC - WESTERN PSYCHIATRIC INSTITUTE AND CLINIC,3811 O'HARA STREET,PITTSBURGH,15213.0,350,4321,317,PIPE INSULATION ON 3RD FLOOR,500,t,2014-06-27,2014-08-31,2,t,f,2014-08-31,,40.4437217511991,-79.9599021155951,North Oakland
295,PAA140259,CLARK BUILDING,717 LIBERTY AVE,PITTSBURGH,15222.0,650,4029,430,"FLOOR TILE/MASTIC AND PIPE INSULATION ON FLOOR 5TH,6TH AND MEZZANINE",17200,t,2014-06-17,2015-06-17,2,f,f,2015-06-17,,40.4428303372598,-79.9992598132541,Central Business District
296,PAA140260,MANOR CARE SHADYSIDE,5903 5TH AVE,PITTSBURGH,15232.0,650,14259,309,FLOOR TILE/MASTIC ON 2ND FLOOR COMMUNITY ROOM,1500,t,2014-06-30,2014-07-31,2,t,f,2014-07-31,,40.4517450274658,-79.9256354438045,Shadyside
298,PAA140261,ALL SAINTS EPISCOPAL CHURCH,3577 MCCLURE AVE.,PITTSBURGH,15212.0,650,13246,310,"FLOOR TILE IN LITTLE SAINTS ROOM,STORAGE ROOM,BOILER ROOM AND PIPE INSULATION IN LITTLE SAINTS ROOM,STORAGE ROOM,BOILER ROOM,CAFETERIA,CHRISTMAS ROOM,KITCHEN AND CUSTODIAL CLOSET",1572,t,2014-06-27,2014-09-01,2,t,f,2014-09-01,,40.4808673913113,-80.0363991571208,Brighton Heights
299,PAA140263,AYHOOB BANANA,2121 SMALLMAN STREET,PITTSBURGH,15222.0,650,872,335,"PIPE INSULATION IN BASEMENT ROOMS A-B,GROUND LEVEL WORK OFFICES AND GROUND LEVEL WORK AREA",2103,f,2014-06-28,2014-08-30,2,t,f,2014-08-30,,40.4526615129854,-79.9835278880062,Strip District
302,PAA140266,IROQUOIS BUILDING,3600 FORBES AVE.,PITTSBURGH,15213.0,650,1953,357,VCT/MASTIC IN SIR SPEEDY - 1ST FLOOR AND PIPE INSULATION ALONG REAR WALL OF OFFICE,1154,t,2014-06-30,2014-08-31,2,t,f,2014-08-31,,40.4402724391202,-79.9574438099624,Central Oakland
304,PAA140268,UNIVERSITY OF PITTSBURGH - SPACE RESEARCH COORDINATION CENTER,4107 OHARA ST,PITTSBURGH,15213.0,350,2690786,371,FLOOR TILE/MASTIC IN ROOM 100,484,t,2014-06-30,2014-08-15,2,t,f,2015-08-15,,40.4454464220957,-79.9572152598166,North Oakland
306,PAA140270,BISHOP CANEVIN HIGH SCHOOL,2700 MORANGE ROAD,PITTSBURGH,15205.0,350,3569,316,FLOOR TILE IN HOME EC ROOM,900,t,2014-07-07,2014-10-30,2,t,f,2014-10-30,,40.4231513699913,-80.0709767233165,East Carnegie
308,PAA140272,UNIVERSITY OF PITTSBURGH - THACKERY HALL,139 UNIVERSITY PL,PITTSBURGH,15213.0,350,2988,341,FLOOR TILE/MASTIC ON 3RD FLOOR LOBBY,900,t,2014-07-07,2014-12-31,2,t,f,2014-12-31,,40.4445093299916,-79.9569959117326,North Oakland
309,PAA140273,HERITAGE PLACE,5701 PHILLIPS AVE.,PITTSBURGH,15217.0,650,3635,364,FLOOR TILE/MASTIC ON 3RD FLOOR,15000,t,2014-07-08,2014-12-15,2,t,f,2014-12-15,,40.4318637883005,-79.9249537408965,Squirrel Hill South
313,PAA140277,UPMC PRESBYTERIAN HOSPITAL,200 LOTHROP ST,PITTSBURGH,15213.0,650,4157,326,ROOFING MATERIAL ON THE CUPOLA AND WINDOW CAULKING,1220,t,2014-07-07,2014-10-30,2,t,f,2014-08-30,,40.4422470230786,-79.9609286975283,West Oakland
315,PAA140279,DOUGH BOYS,3345 PENN AVE.,PITTSBURGH,15201.0,650,5197,340,ROOFING,1250,f,2014-06-28,2014-12-31,2,t,f,2014-12-31,,40.4625828074294,-79.9677556232052,Lower Lawrenceville
316,PAA140280,UPMC - MONTEFIORE HOSPITAL,3459 5TH AVE,PITTSBURGH,15213.0,650,3638,364,"PIPE INSULATION AND FLOOR TILE/MASTIC ON 6TH AND 8TH FLOORS - PULMONARY,PHARMACY AND GIMO OFFICE",2160,t,2014-07-11,2015-05-28,2,f,f,2014-09-30,,40.4403592216973,-79.9614238732971,West Oakland
323,PAA140287,"CBRE,INC.",11 STANWIX STREET,PITTSBURGH,15222.0,350,13306,310,O&M PLAN,0,t,2014-07-01,2014-12-31,2,f,f,2014-12-31,,40.4391122263388,-80.0063395848581,Central Business District
324,PAA140288,CRANE READINESS CENTER,826 CRANE AVE,PITTSBURGH,15216.0,150,3636,364,ACOUSTICAL CEILING,800,t,2014-07-10,2014-07-30,2,t,f,2014-07-30,,40.4186108423328,-80.027439171518,Beechview
326,PAA140290,LIEBERMAN HALL,600 5TH AVE,PITTSBURGH,15219.0,350,3060,320,O&M PLAN,0,t,2014-07-08,2014-12-31,2,f,f,2014-12-31,,40.4387522010475,-79.9942953832131,Central Business District
327,PAA140291,UNIVERSITY OF PITTSBURGH - VICTORIA BUILDING,3500 VICTORIA ST,PITTSBURGH,15213.0,650,004199,341,FLOOR TILE/MASTIC IN ELEVATOR LOBBY,1450,t,2014-07-19,2014-12-31,2,t,f,2014-12-31,,40.4412200337605,-79.9608904343033,West Oakland
331,PAA140295,SANKOFA,7056 KELLY STREET,PITTSBURGH,15208.0,650,10009,360,FLOOR TILE ON 1ST FLOOR,1736,f,2014-07-21,2015-07-21,2,t,f,2015-07-21,,40.4558964443387,-79.8998516788392,Homewood South
336,PAA140300,UPMC - MONTEFIORE HOSPITAL,3459 5TH AVE,PITTSBURGH,15213.0,150,4163,326,MASTIC IN ROOM 324 WEST,240,t,2014-07-09,2014-07-10,2,t,f,2014-07-10,,40.4403592216973,-79.9614238732971,West Oakland
340,PAA140304,ALCOSAN - MENASHA BUILDING,3126 PREBLE AVE,PITTSBURGH,15212.0,650,3578,316,"ROOFING,CAULKING/WINDOWS,TAR ON ROOF,FLASHING,TRANSITE AND VAT/MASTIC ON 2ND FLOOR",3790,f,2014-07-14,2014-12-31,2,t,f,2014-12-31,,40.4729521683283,-80.0397928947565,Marshall-Shadeland
341,PAA140305,SLIVER BUILDING,15 27TH ST,PITTSBURGH,15222.0,650,1938,357,PIPE INSULATION IN BASEMENT AND MEZZANINEMROOF FLASHING AND CLUE DOT ON 1ST FLOOR CEILING,1150,f,2014-07-28,2014-08-31,2,t,f,2014-08-31,,40.4582617462303,-79.979084657907,Strip District
342,PAA140306,STANDARD LIFE BUILDING,345 4TH AVE.,PITTSBURGH,15222.0,650,44231,308,FLOOR TILE ON 2ND THROUGH 7TH FLOOR CORRIDORSS/ELEVATOR LOBBIES,2400,t,2014-07-21,2014-10-30,2,f,f,2014-10-30,,40.4389163517457,-79.9997699549907,Central Business District
343,PAA140307,UPMC - SCAIFE HALL,3550 TERRACE ST,PITTSBURGH,15261.0,150,3641,364,FLOOR TILE/MASTIC IN ROOM A1018 A-STEM,350,t,2014-07-21,2014-08-30,2,t,f,2014-08-30,,40.4425805203367,-79.9617920984077,West Oakland
